UMAP_1,UMAP_2,leiden,patient_name,cell_type_scChat
1.9537783,9.350862,6,S7,Epithelial cells
9.496007,-2.7491672,15,S7,Erythrocytes
7.021148,8.182819,10,S7,Smooth muscle cells
0.77661645,6.852851,1,S7,T cells
17.889221,11.544745,5,S7,NK cells
-0.21463981,1.4591308,0,S7,Fibroblasts
12.554723,15.547482,8,S7,Plasma cells
0.5836361,6.2305574,1,S7,T cells
-1.3357439,2.174056,4,S7,Endothelial cells
19.999643,12.879927,5,S7,NK cells
2.6221025,0.12232747,0,S7,Fibroblasts
9.1583,3.0675986,7,S7,Dendritic cells
1.3672943,2.365282,0,S7,Fibroblasts
19.940989,13.285405,5,S7,NK cells
2.9476857,5.684407,0,S7,Fibroblasts
12.320041,11.056367,9,S7,Mast cells
10.121022,1.3407632,7,S7,Dendritic cells
-0.36083105,5.8844113,1,S7,T cells
17.728994,13.592805,5,S7,NK cells
6.8853736,8.541005,10,S7,Smooth muscle cells
6.852825,7.9350643,10,S7,Smooth muscle cells
3.385291,-0.74142677,0,S7,Fibroblasts
11.069616,-6.5362134,3,S7,B cells
5.9159846,1.6227474,15,S7,Erythrocytes
0.5906616,2.2077656,0,S7,Fibroblasts
6.183799,3.0976758,7,S7,Dendritic cells
10.296641,1.294801,7,S7,Dendritic cells
0.62209755,6.8100653,1,S7,T cells
18.337866,15.267705,5,S7,NK cells
12.357129,10.704073,9,S7,Mast cells
2.9258833,6.3586917,6,S7,Epithelial cells
-0.21631898,4.9751086,1,S7,T cells
11.515243,13.706126,8,S7,Plasma cells
8.508707,-0.02062973,7,S7,Dendritic cells
9.655905,2.862763,7,S7,Dendritic cells
9.859572,-2.7338538,15,S7,Erythrocytes
5.2140746,-3.9846365,14,S7,Neutrophils
12.418358,14.185001,8,S7,Plasma cells
19.291813,13.982923,5,S7,NK cells
18.377151,15.06565,5,S7,NK cells
11.201586,13.120412,8,S7,Plasma cells
12.223823,14.347842,8,S7,Plasma cells
7.9425664,4.706206,7,S7,Dendritic cells
6.570482,-2.4902606,16,S7,Platelets
7.9793077,2.034655,7,S7,Dendritic cells
-0.6663761,1.2590628,4,S7,Endothelial cells
10.758012,9.597658,2,S7,Myeloid cells
19.161291,14.56417,5,S7,NK cells
15.131487,9.952788,9,S7,Mast cells
12.3183975,9.154905,2,S7,Myeloid cells
5.0168734,7.0900536,10,S7,Smooth muscle cells
9.543396,-1.9076779,15,S7,Erythrocytes
3.941791,4.4089146,0,S7,Fibroblasts
3.117784,0.9467258,0,S7,Fibroblasts
4.4474044,5.144694,16,S7,Platelets
17.788578,6.7806273,20,S7,Mesothelial cells
4.821994,5.2651076,16,S7,Platelets
2.976219,4.6546245,0,S7,Fibroblasts
12.611798,14.190295,8,S7,Plasma cells
4.5876384,3.708537,0,S7,Fibroblasts
3.5634522,-0.43964168,0,S7,Fibroblasts
12.762764,2.855167,11,S7,Pericytes
2.8299446,0.08839735,0,S7,Fibroblasts
18.50969,14.084524,5,S7,NK cells
4.9514523,-4.7399154,14,S7,Neutrophils
7.478095,1.8598871,7,S7,Dendritic cells
-3.9412355,9.968522,4,S7,Endothelial cells
7.5305157,2.1633027,7,S7,Dendritic cells
7.9348493,4.56211,7,S7,Dendritic cells
3.6667094,0.6928843,0,S7,Fibroblasts
11.273057,8.4368305,2,S7,Myeloid cells
3.9500506,4.9055214,16,S7,Platelets
7.4638367,2.471324,7,S7,Dendritic cells
-0.8292185,8.401586,1,S7,T cells
18.111399,12.17593,5,S7,NK cells
6.5451493,-2.2852328,16,S7,Platelets
3.2618654,7.895885,6,S7,Epithelial cells
2.3119423,2.9869928,0,S7,Fibroblasts
15.026432,6.6800876,8,S7,Plasma cells
-1.0626125,5.4920454,1,S7,T cells
14.497781,10.410837,9,S7,Mast cells
2.2817523,14.139046,18,S7,Progenitor cells
13.964442,1.0301982,11,S7,Pericytes
4.0479374,7.4748096,6,S7,Epithelial cells
9.643282,-1.7848113,15,S7,Erythrocytes
14.779809,12.438821,22,S7,Chondrocytes
2.9444313,4.83852,0,S7,Fibroblasts
3.0660927,-0.5849937,0,S7,Fibroblasts
12.568684,-5.453315,3,S7,B cells
3.3297882,-0.41211402,0,S7,Fibroblasts
9.959245,-2.1572485,15,S7,Erythrocytes
18.37007,13.968376,5,S7,NK cells
10.637264,10.365068,2,S7,Myeloid cells
3.3375733,0.14448313,0,S7,Fibroblasts
12.369027,12.4811945,8,S7,Plasma cells
6.473494,0.5261577,15,S7,Erythrocytes
8.220595,4.837665,7,S7,Dendritic cells
-1.057396,1.3831223,4,S7,Endothelial cells
18.063854,15.111589,5,S7,NK cells
12.999883,14.499945,8,S7,Plasma cells
4.748282,4.393517,0,S7,Fibroblasts
-0.7760291,6.9280176,1,S7,T cells
18.04562,12.664125,5,S7,NK cells
6.9309278,7.618484,10,S7,Smooth muscle cells
1.2432325,1.0817634,0,S7,Fibroblasts
12.309398,-5.128059,3,S7,B cells
20.089039,13.868162,5,S7,NK cells
3.578032,1.3047895,0,S7,Fibroblasts
4.411178,-2.5097544,14,S7,Neutrophils
6.366489,0.19689682,15,S7,Erythrocytes
2.5572603,2.8072064,0,S7,Fibroblasts
3.8773236,3.218519,0,S7,Fibroblasts
13.002905,14.961634,8,S7,Plasma cells
9.229596,-0.95459455,15,S7,Erythrocytes
13.063422,12.441873,8,S7,Plasma cells
9.013565,1.0041345,7,S7,Dendritic cells
17.786572,14.048294,5,S7,NK cells
8.410929,13.130362,17,S7,Basophils
9.127144,1.1919144,7,S7,Dendritic cells
3.0749588,-0.84163165,0,S7,Fibroblasts
3.1860456,3.251025,0,S7,Fibroblasts
9.828151,-1.8808385,15,S7,Erythrocytes
-2.2443075,3.411274,4,S7,Endothelial cells
0.40906247,6.4812775,1,S7,T cells
2.7847273,0.20985818,0,S7,Fibroblasts
9.550546,-2.0777564,15,S7,Erythrocytes
14.102835,10.274182,9,S7,Mast cells
17.818676,5.498712,20,S7,Mesothelial cells
17.876482,14.931275,5,S7,NK cells
17.341232,14.662803,5,S7,NK cells
13.160457,12.298807,8,S7,Plasma cells
5.4257083,2.490841,0,S7,Fibroblasts
11.429186,12.467953,8,S7,Plasma cells
12.078119,15.216772,8,S7,Plasma cells
7.3637877,3.7667546,7,S7,Dendritic cells
13.800336,9.683741,9,S7,Mast cells
13.470596,14.742028,8,S7,Plasma cells
3.0774894,0.50432384,0,S7,Fibroblasts
19.680645,14.6509285,5,S7,NK cells
14.561045,12.266296,22,S7,Chondrocytes
13.421099,12.981352,8,S7,Plasma cells
13.482846,13.442273,8,S7,Plasma cells
4.422355,-3.8689578,14,S7,Neutrophils
8.930929,12.674903,17,S7,Basophils
12.646838,-4.5593266,3,S7,B cells
3.6057286,6.593022,6,S7,Epithelial cells
-0.7154153,1.4640381,4,S7,Endothelial cells
3.0832193,1.1507734,0,S7,Fibroblasts
7.6741467,2.6090686,7,S7,Dendritic cells
3.1148913,1.780711,0,S7,Fibroblasts
2.5338867,14.286377,18,S7,Progenitor cells
9.49227,-2.8423438,15,S7,Erythrocytes
5.133621,-4.6512527,14,S7,Neutrophils
6.596045,2.8337016,7,S7,Dendritic cells
12.283044,2.1070886,11,S7,Pericytes
13.2972,9.42667,9,S7,Mast cells
12.153587,12.897107,8,S7,Plasma cells
7.897651,2.5910225,7,S7,Dendritic cells
6.3029146,0.11246018,15,S7,Erythrocytes
12.756413,14.711958,8,S7,Plasma cells
9.814974,-2.565787,15,S7,Erythrocytes
3.566111,1.0085034,0,S7,Fibroblasts
8.525193,12.597291,17,S7,Basophils
4.948959,2.6222675,0,S7,Fibroblasts
14.711349,6.111817,8,S7,Plasma cells
17.28039,14.096517,5,S7,NK cells
4.8293,4.7169895,16,S7,Platelets
2.9021726,3.2887948,0,S7,Fibroblasts
9.248725,1.4059002,7,S7,Dendritic cells
3.6675775,1.0211599,0,S7,Fibroblasts
7.668556,4.053069,7,S7,Dendritic cells
4.981961,4.764833,16,S7,Platelets
-3.935793,8.222496,4,S7,Endothelial cells
3.3813603,0.87353426,0,S7,Fibroblasts
15.099839,8.858847,9,S7,Mast cells
3.502346,0.096027166,0,S7,Fibroblasts
6.462785,0.16802269,15,S7,Erythrocytes
9.258329,-1.6373067,15,S7,Erythrocytes
9.452347,-2.80989,15,S7,Erythrocytes
-1.7932601,8.337967,1,S7,T cells
17.812567,14.993181,5,S7,NK cells
17.447014,12.919883,5,S7,NK cells
19.502024,14.542993,5,S7,NK cells
3.279472,2.90054,0,S7,Fibroblasts
2.5174563,0.33495438,0,S7,Fibroblasts
10.130995,3.2157156,7,S7,Dendritic cells
3.0085218,0.21253015,0,S7,Fibroblasts
12.956139,13.840669,8,S7,Plasma cells
0.6964735,6.927931,1,S7,T cells
0.71618056,1.7074751,0,S7,Fibroblasts
3.3586059,2.9192436,0,S7,Fibroblasts
0.23130792,6.8199677,1,S7,T cells
12.81449,14.2057905,8,S7,Plasma cells
4.047144,4.014343,0,S7,Fibroblasts
11.862569,-6.0302052,3,S7,B cells
-3.6858056,9.434703,4,S7,Endothelial cells
3.7859468,-0.46255782,0,S7,Fibroblasts
8.510613,13.526507,17,S7,Basophils
5.2029395,2.2277288,0,S7,Fibroblasts
13.502222,12.784064,8,S7,Plasma cells
15.12078,12.80469,22,S7,Chondrocytes
4.684884,4.7456365,16,S7,Platelets
3.5145152,0.9841345,0,S7,Fibroblasts
-2.104485,6.7119684,1,S7,T cells
7.4864764,2.4659762,7,S7,Dendritic cells
9.897226,9.508123,2,S7,Myeloid cells
11.764986,-5.635946,3,S7,B cells
10.747282,9.085171,2,S7,Myeloid cells
3.2424736,-0.056716055,0,S7,Fibroblasts
13.502185,14.829151,8,S7,Plasma cells
1.149743,6.0999875,1,S7,T cells
16.093065,9.527987,9,S7,Mast cells
10.528094,8.058271,2,S7,Myeloid cells
9.815621,3.139978,7,S7,Dendritic cells
0.37241185,6.055343,1,S7,T cells
4.2643485,8.165075,6,S7,Epithelial cells
11.248601,-2.8396897,3,S7,B cells
9.666124,3.2775393,7,S7,Dendritic cells
7.6690793,4.3688884,7,S7,Dendritic cells
5.3123355,2.949391,0,S7,Fibroblasts
4.931332,6.9807463,6,S7,Epithelial cells
3.1586463,3.0252774,0,S7,Fibroblasts
3.2771769,2.4617314,0,S7,Fibroblasts
13.23017,13.953982,8,S7,Plasma cells
11.961906,2.6534202,11,S7,Pericytes
12.100222,15.425465,8,S7,Plasma cells
3.0130076,0.3977508,0,S7,Fibroblasts
16.997452,5.729271,20,S7,Mesothelial cells
4.5075235,5.00249,16,S7,Platelets
9.687923,-1.8126446,15,S7,Erythrocytes
12.766985,3.362912,11,S7,Pericytes
8.173313,4.8653374,7,S7,Dendritic cells
3.0491672,-0.40405113,0,S7,Fibroblasts
14.551343,10.295172,9,S7,Mast cells
6.41443,0.8814022,15,S7,Erythrocytes
1.1529081,3.433322,0,S7,Fibroblasts
6.607475,-2.3202713,16,S7,Platelets
8.308732,2.6461136,7,S7,Dendritic cells
7.9026275,4.226529,7,S7,Dendritic cells
14.392847,12.325559,22,S7,Chondrocytes
12.430997,14.802276,8,S7,Plasma cells
18.86554,14.243096,5,S7,NK cells
3.8589785,1.546225,0,S7,Fibroblasts
9.170905,3.109916,7,S7,Dendritic cells
12.246581,-5.2972307,3,S7,B cells
17.838287,5.375309,20,S7,Mesothelial cells
12.163416,15.4149275,8,S7,Plasma cells
4.592024,2.1846964,0,S7,Fibroblasts
9.168975,1.1714455,7,S7,Dendritic cells
3.2531664,0.7653333,0,S7,Fibroblasts
4.9561987,5.571823,16,S7,Platelets
11.347418,-4.299077,3,S7,B cells
2.906336,1.4457741,0,S7,Fibroblasts
3.3640265,-4.2631254,14,S7,Neutrophils
13.345021,7.6580205,2,S7,Myeloid cells
5.1906285,7.0202484,6,S7,Epithelial cells
12.9300375,9.319332,2,S7,Myeloid cells
3.8108916,5.851332,16,S7,Platelets
3.9309664,-0.01594003,0,S7,Fibroblasts
12.647895,1.5849444,11,S7,Pericytes
4.1528206,4.6771502,0,S7,Fibroblasts
17.512823,14.208456,5,S7,NK cells
4.8728237,4.8564067,16,S7,Platelets
3.7640374,0.22307464,0,S7,Fibroblasts
8.258946,2.7884436,7,S7,Dendritic cells
7.7779136,4.2639337,7,S7,Dendritic cells
6.283658,0.10149201,15,S7,Erythrocytes
-4.855256,3.8290231,4,S7,Endothelial cells
13.42887,10.576419,9,S7,Mast cells
13.259751,13.133191,8,S7,Plasma cells
5.4690776,2.8315449,0,S7,Fibroblasts
7.8742375,2.2454438,7,S7,Dendritic cells
5.2831063,2.3418126,0,S7,Fibroblasts
4.674785,4.0254617,0,S7,Fibroblasts
9.900987,-2.4788716,15,S7,Erythrocytes
3.1257725,1.2733593,0,S7,Fibroblasts
2.7645605,5.034598,0,S7,Fibroblasts
18.426138,15.301069,5,S7,NK cells
13.135287,14.372346,8,S7,Plasma cells
18.457369,12.078806,5,S7,NK cells
-1.6751522,5.7037816,1,S7,T cells
15.263384,13.173226,22,S7,Chondrocytes
11.484573,7.590127,2,S7,Myeloid cells
6.4737234,0.16032444,15,S7,Erythrocytes
9.760089,-1.9103079,15,S7,Erythrocytes
2.426321,2.055224,0,S7,Fibroblasts
6.460231,0.56650764,15,S7,Erythrocytes
11.826446,10.345462,9,S7,Mast cells
9.428665,-1.6677016,15,S7,Erythrocytes
2.1055734,0.7892145,0,S7,Fibroblasts
8.930756,1.9454696,7,S7,Dendritic cells
8.2617235,4.5914507,7,S7,Dendritic cells
0.39422998,6.648908,1,S7,T cells
11.876155,13.804628,8,S7,Plasma cells
9.577279,-1.791779,15,S7,Erythrocytes
3.849977,2.241799,0,S7,Fibroblasts
18.748749,15.18232,5,S7,NK cells
3.065013,-0.8442125,0,S7,Fibroblasts
13.710812,14.129998,8,S7,Plasma cells
16.806145,14.558072,5,S7,NK cells
18.587702,15.182696,5,S7,NK cells
3.6144814,-0.5927391,0,S7,Fibroblasts
0.6498824,6.6498218,1,S7,T cells
5.906051,3.7524154,7,S7,Dendritic cells
0.5326335,6.64778,1,S7,T cells
8.564903,1.5229778,7,S7,Dendritic cells
13.804455,12.583478,8,S7,Plasma cells
15.890453,6.3001623,20,S7,Mesothelial cells
12.7476425,-4.9315147,3,S7,B cells
3.8532226,1.9147501,0,S7,Fibroblasts
17.517376,14.6311035,5,S7,NK cells
3.811131,12.986875,18,S7,Progenitor cells
2.8185916,-0.8362133,0,S7,Fibroblasts
0.556542,1.3172542,0,S7,Fibroblasts
6.728952,7.867408,10,S7,Smooth muscle cells
18.175776,15.226538,5,S7,NK cells
16.143837,9.8916445,9,S7,Mast cells
10.541026,9.908548,2,S7,Myeloid cells
13.019156,13.133963,8,S7,Plasma cells
5.0143647,5.919038,6,S7,Epithelial cells
5.582606,1.991984,0,S7,Fibroblasts
12.107719,15.133048,8,S7,Plasma cells
9.023562,2.7885582,7,S7,Dendritic cells
3.9814441,4.582716,16,S7,Platelets
-2.4987545,2.6598473,4,S7,Endothelial cells
9.230928,11.421044,17,S7,Basophils
14.068623,8.251306,2,S7,Myeloid cells
8.846417,1.0311038,7,S7,Dendritic cells
3.2935166,0.12446567,0,S7,Fibroblasts
2.328275,5.3073797,1,S7,T cells
18.016418,14.494537,5,S7,NK cells
-2.3167622,5.3857756,1,S7,T cells
13.429302,12.951796,8,S7,Plasma cells
14.688158,7.715741,2,S7,Myeloid cells
15.498078,10.042099,9,S7,Mast cells
10.429248,9.925463,2,S7,Myeloid cells
15.6310625,8.98677,9,S7,Mast cells
11.206529,-3.9556804,3,S7,B cells
1.6718642,1.4976375,0,S7,Fibroblasts
9.899488,3.006044,7,S7,Dendritic cells
12.16342,14.28807,8,S7,Plasma cells
2.9591162,3.328754,0,S7,Fibroblasts
9.113232,3.0328104,7,S7,Dendritic cells
19.288406,1.8457079,12,S7,Monocytes
1.4880044,2.9517844,0,S7,Fibroblasts
13.237601,14.702217,8,S7,Plasma cells
2.8236399,0.5056994,0,S7,Fibroblasts
3.3506198,6.6032186,6,S7,Epithelial cells
10.588919,10.372063,2,S7,Myeloid cells
9.942932,2.93858,7,S7,Dendritic cells
9.658424,-2.7499912,15,S7,Erythrocytes
10.653789,9.423052,2,S7,Myeloid cells
4.175235,4.418331,0,S7,Fibroblasts
-0.5517827,6.2767324,1,S7,T cells
-0.47228092,2.2757695,4,S7,Endothelial cells
12.19365,15.5128565,8,S7,Plasma cells
8.128834,4.6322055,7,S7,Dendritic cells
14.253965,11.9289,22,S7,Chondrocytes
9.243361,2.5736303,7,S7,Dendritic cells
15.421922,10.007174,9,S7,Mast cells
3.5436873,0.2634527,0,S7,Fibroblasts
12.994344,-5.3761506,3,S7,B cells
3.1327927,-0.68651783,0,S7,Fibroblasts
4.4328504,2.6921322,0,S7,Fibroblasts
13.25678,12.960444,8,S7,Plasma cells
18.829006,14.116813,5,S7,NK cells
14.959692,6.1624627,8,S7,Plasma cells
15.819229,13.540147,22,S7,Chondrocytes
3.7340064,0.76335603,0,S7,Fibroblasts
4.051226,4.875463,16,S7,Platelets
12.869358,-4.832975,3,S7,B cells
11.740263,13.326039,8,S7,Plasma cells
0.05384834,6.978664,1,S7,T cells
10.658409,9.939906,2,S7,Myeloid cells
2.598933,0.18160985,0,S7,Fibroblasts
3.0744412,0.91257447,0,S7,Fibroblasts
12.948529,13.094209,8,S7,Plasma cells
-0.5486833,6.9140162,1,S7,T cells
6.388517,-2.2135773,16,S7,Platelets
13.167097,-4.2320952,3,S7,B cells
2.089348,4.300448,0,S7,Fibroblasts
0.53568673,6.45121,1,S7,T cells
13.055849,12.98824,8,S7,Plasma cells
13.295856,-6.871095,3,S7,B cells
12.914751,15.111645,8,S7,Plasma cells
17.629198,12.242255,5,S7,NK cells
17.453358,13.5714855,5,S7,NK cells
9.776181,-1.5880135,15,S7,Erythrocytes
11.82321,-5.795172,3,S7,B cells
6.478831,1.2692416,15,S7,Erythrocytes
17.994858,13.752675,5,S7,NK cells
12.755062,-3.351816,3,S7,B cells
4.6652985,-3.304765,14,S7,Neutrophils
3.073781,0.53626347,0,S7,Fibroblasts
3.83347,13.129399,18,S7,Progenitor cells
17.031734,14.512356,5,S7,NK cells
6.413821,0.45812845,15,S7,Erythrocytes
2.7246659,0.47896633,0,S7,Fibroblasts
15.437995,13.100415,22,S7,Chondrocytes
2.7664058,1.2527287,0,S7,Fibroblasts
2.5237813,14.216838,18,S7,Progenitor cells
2.44461,3.0057187,0,S7,Fibroblasts
8.707563,-0.5738684,15,S7,Erythrocytes
8.730889,2.799035,7,S7,Dendritic cells
-3.612645,9.6652,4,S7,Endothelial cells
-3.2559962,8.313665,4,S7,Endothelial cells
13.084626,14.559667,8,S7,Plasma cells
-4.504712,6.3083115,4,S7,Endothelial cells
5.1351604,5.482707,16,S7,Platelets
12.686585,-3.5698187,3,S7,B cells
8.507012,12.724392,17,S7,Basophils
8.069365,4.825582,7,S7,Dendritic cells
-1.1912535,1.6426412,4,S7,Endothelial cells
6.573149,0.27072215,15,S7,Erythrocytes
5.1185203,2.803272,0,S7,Fibroblasts
-4.3416724,9.123971,4,S7,Endothelial cells
-0.95135945,1.4614867,4,S7,Endothelial cells
3.4045067,4.349012,0,S7,Fibroblasts
8.296968,2.436383,7,S7,Dendritic cells
10.184292,2.9810824,7,S7,Dendritic cells
0.21015471,6.5139356,1,S7,T cells
10.665228,10.421316,2,S7,Myeloid cells
-0.2665859,7.738886,1,S7,T cells
-0.9014229,1.4828992,4,S7,Endothelial cells
-3.8548143,3.7113411,4,S7,Endothelial cells
3.2472565,-0.367255,0,S7,Fibroblasts
0.94251686,5.823068,1,S7,T cells
3.0298455,0.6698388,0,S7,Fibroblasts
18.405432,-0.87365615,12,S7,Monocytes
16.026493,10.040393,9,S7,Mast cells
15.756398,8.613238,19,S7,Stromal cells
4.9388604,5.06761,0,S7,Fibroblasts
2.4113176,14.118653,18,S7,Progenitor cells
14.388102,12.264086,22,S7,Chondrocytes
8.880109,12.793129,17,S7,Basophils
10.174442,1.4542829,7,S7,Dendritic cells
6.4907794,0.43117914,15,S7,Erythrocytes
9.957887,1.0520939,7,S7,Dendritic cells
8.606637,1.005688,7,S7,Dendritic cells
8.050373,3.29618,7,S7,Dendritic cells
15.277162,10.159171,9,S7,Mast cells
7.834636,4.1108,7,S7,Dendritic cells
14.394779,10.405586,9,S7,Mast cells
3.3353524,-0.44339028,0,S7,Fibroblasts
12.462574,14.30281,8,S7,Plasma cells
19.708963,14.054261,5,S7,NK cells
11.743215,9.616234,2,S7,Myeloid cells
18.418436,15.131966,5,S7,NK cells
-0.30509484,5.5738072,1,S7,T cells
12.6867075,14.348041,8,S7,Plasma cells
2.315857,5.3155994,0,S7,Fibroblasts
0.44401804,6.6763763,1,S7,T cells
7.114961,2.6566248,7,S7,Dendritic cells
5.04531,4.624695,0,S7,Fibroblasts
3.216661,-0.44055977,0,S7,Fibroblasts
4.565681,4.580681,16,S7,Platelets
2.622864,-0.028514646,0,S7,Fibroblasts
0.2642165,5.5981145,1,S7,T cells
9.942176,-4.6529727,3,S7,B cells
13.290405,8.857159,2,S7,Myeloid cells
8.173243,1.3332629,7,S7,Dendritic cells
-3.659679,9.538145,4,S7,Endothelial cells
9.458662,-2.1186357,15,S7,Erythrocytes
13.448312,1.6680323,11,S7,Pericytes
3.842425,5.9007034,6,S7,Epithelial cells
17.772419,14.945779,5,S7,NK cells
10.42312,9.364819,2,S7,Myeloid cells
4.3310785,3.7682223,0,S7,Fibroblasts
1.8024135,2.7700865,0,S7,Fibroblasts
9.237821,-1.4668149,15,S7,Erythrocytes
18.025919,6.6087914,20,S7,Mesothelial cells
18.766045,14.150954,5,S7,NK cells
2.5371435,2.4820437,0,S7,Fibroblasts
13.1808,-5.3216987,3,S7,B cells
9.852796,2.926023,7,S7,Dendritic cells
13.7994995,-0.017613461,11,S7,Pericytes
16.227821,9.45313,9,S7,Mast cells
4.940251,2.289909,0,S7,Fibroblasts
-2.9827473,4.348703,4,S7,Endothelial cells
4.1451163,4.585674,16,S7,Platelets
5.35517,2.3217776,0,S7,Fibroblasts
19.182095,14.44456,5,S7,NK cells
15.978659,9.480519,9,S7,Mast cells
15.999626,9.436028,9,S7,Mast cells
7.4672585,2.241389,7,S7,Dendritic cells
-4.1451416,4.272131,4,S7,Endothelial cells
17.871962,12.283681,5,S7,NK cells
5.642424,2.993868,0,S7,Fibroblasts
5.340568,2.3234656,0,S7,Fibroblasts
0.004230906,1.8987045,7,S7,Dendritic cells
5.9989185,2.8338585,7,S7,Dendritic cells
6.0338283,3.5022953,0,S7,Fibroblasts
9.707663,-2.6907792,15,S7,Erythrocytes
3.1926916,7.63023,6,S7,Epithelial cells
-3.7506237,3.0103989,4,S7,Endothelial cells
4.045999,3.3332474,0,S7,Fibroblasts
14.8621645,8.786214,9,S7,Mast cells
3.0023677,1.0131372,0,S7,Fibroblasts
3.3141775,5.4051414,0,S7,Fibroblasts
10.877225,9.169119,2,S7,Myeloid cells
0.7869883,6.4718747,1,S7,T cells
4.826059,3.217254,0,S7,Fibroblasts
6.4719024,0.3185335,15,S7,Erythrocytes
2.906059,1.9833438,0,S7,Fibroblasts
19.267532,13.255582,5,S7,NK cells
4.550704,5.359622,16,S7,Platelets
4.3063073,4.3455186,0,S7,Fibroblasts
0.14868389,6.186896,1,S7,T cells
17.82189,11.40417,5,S7,NK cells
-0.1559067,7.5611534,1,S7,T cells
0.5625145,2.9594517,0,S7,Fibroblasts
6.0407786,-1.9765638,16,S7,Platelets
-4.2065516,8.866945,4,S7,Endothelial cells
16.794533,8.242601,19,S7,Stromal cells
7.814191,4.7772846,7,S7,Dendritic cells
3.8401308,3.599389,0,S7,Fibroblasts
0.0065974924,1.702552,0,S7,Fibroblasts
13.401577,13.347286,8,S7,Plasma cells
11.25616,-5.2774873,3,S7,B cells
8.225463,2.7892947,7,S7,Dendritic cells
10.913386,10.096382,2,S7,Myeloid cells
3.2964537,4.6507626,0,S7,Fibroblasts
3.139285,-0.78756094,0,S7,Fibroblasts
5.812681,1.740208,15,S7,Erythrocytes
12.384951,11.036483,9,S7,Mast cells
4.199332,-2.716658,14,S7,Neutrophils
9.159184,12.950996,17,S7,Basophils
-2.5356455,3.7241669,4,S7,Endothelial cells
19.467178,14.676333,5,S7,NK cells
3.15935,0.4326736,0,S7,Fibroblasts
17.963825,6.6886797,20,S7,Mesothelial cells
15.084078,12.762,22,S7,Chondrocytes
-3.8077097,8.179616,4,S7,Endothelial cells
2.3545299,1.0070153,0,S7,Fibroblasts
14.598756,8.36973,2,S7,Myeloid cells
4.9532022,5.0436397,16,S7,Platelets
-2.689061,5.8742194,1,S7,T cells
3.1822193,0.14140858,0,S7,Fibroblasts
-0.82496524,1.7791133,4,S7,Endothelial cells
12.798286,14.65603,8,S7,Plasma cells
7.96133,1.4332411,0,S7,Fibroblasts
3.6589932,3.2447424,0,S7,Fibroblasts
12.659665,14.741088,8,S7,Plasma cells
17.647161,14.040735,5,S7,NK cells
5.5420427,-0.9004868,16,S7,Platelets
1.058615,2.820762,0,S7,Fibroblasts
16.240282,10.084698,9,S7,Mast cells
14.344423,12.157363,22,S7,Chondrocytes
7.035099,8.676887,10,S7,Smooth muscle cells
-0.10545966,5.714774,1,S7,T cells
9.875985,-1.8253287,15,S7,Erythrocytes
-0.2829573,6.026888,1,S7,T cells
12.723921,15.345413,8,S7,Plasma cells
16.118433,8.52979,19,S7,Stromal cells
12.618422,4.7907696,11,S7,Pericytes
4.9759574,-4.782284,14,S7,Neutrophils
18.841845,15.08299,5,S7,NK cells
6.2957006,8.32044,10,S7,Smooth muscle cells
12.084203,13.613274,8,S7,Plasma cells
1.3992292,5.078495,0,S7,Fibroblasts
17.319855,12.048924,5,S7,NK cells
3.1649022,4.985668,0,S7,Fibroblasts
8.07935,4.8462396,7,S7,Dendritic cells
6.498587,0.29780918,15,S7,Erythrocytes
0.5313444,6.606234,1,S7,T cells
18.091202,14.903487,5,S7,NK cells
12.053481,-2.5298347,3,S7,B cells
15.686141,10.391633,9,S7,Mast cells
8.704793,2.939039,7,S7,Dendritic cells
6.6138997,0.24032602,15,S7,Erythrocytes
3.6951172,0.15168928,0,S7,Fibroblasts
11.237086,7.768346,2,S7,Myeloid cells
11.312538,10.046851,2,S7,Myeloid cells
3.748287,12.651189,18,S7,Progenitor cells
8.809683,12.657106,17,S7,Basophils
5.076468,5.43756,16,S7,Platelets
14.210004,12.148892,22,S7,Chondrocytes
3.2372456,0.15899213,0,S7,Fibroblasts
9.052249,3.0467944,7,S7,Dendritic cells
3.3971183,12.935581,18,S7,Progenitor cells
13.922382,1.2697897,11,S7,Pericytes
11.721947,-2.8425035,3,S7,B cells
13.618888,12.811133,8,S7,Plasma cells
4.5465326,-4.275446,14,S7,Neutrophils
4.389994,4.7953324,16,S7,Platelets
13.274768,-3.7951434,3,S7,B cells
18.03705,15.1381,5,S7,NK cells
11.508081,-3.676116,3,S7,B cells
16.279793,6.0069942,20,S7,Mesothelial cells
14.237594,10.049745,9,S7,Mast cells
3.3996913,1.3163364,0,S7,Fibroblasts
11.453779,-5.1633925,3,S7,B cells
3.4923294,-0.31017074,0,S7,Fibroblasts
10.870575,9.92496,2,S7,Myeloid cells
3.006044,2.3094068,0,S7,Fibroblasts
11.146737,-4.702214,3,S7,B cells
